W_PROV,SEQ_NO,FSIZE,URB,RFACT,TOINC,WAGES,RPCINC,CASH_ABROAD,CASH_DOMESTIC,TOTEX,PERCAPITA,FOOD,CLOTH,HEALTH,TRANSPORT,COMMUNICATION,RECREATION,EDUCATION
56,32007,3.0,1,81.691764832,358040.0,302900,7,0,0,322038.0,119346.664063,163511.0,8090,25,5876,7800,0,0
56,32008,1.0,1,81.691764832,159000.0,0,8,0,0,152429.0,159000.0,45977.0,985,40,4790,598,1300,0
56,32009,4.0,1,81.691764832,422636.0,386246,6,0,0,345569.0,105659.0,143530.0,1250,290,17480,15080,3400,3950
56,32010,1.0,1,81.691764832,55560.0,0,3,0,37000,52555.0,55560.0,24757.0,100,6420,542,0,0,0
56,32011,1.0,1,81.691764832,93300.0,87240,6,0,0,86644.0,93300.0,50698.0,490,20,5610,0,0,0
56,32012,8.5,1,81.691764832,429400.0,405400,2,0,0,405328.0,50517.648437,296943.0,1360,1042,18118,7800,1100,600
56,32013,6.0,1,85.869186401,530870.0,462800,5,30000,0,484172.0,88478.335938,273548.0,5970,16350,33774,16800,400,200
56,32014,3.5,1,85.869186401,220860.0,184860,3,0,0,218364.0,63102.855469,96682.0,1120,1000,26000,4978,672,200
56,32015,1.0,1,85.869186401,110500.0,18200,7,55500,0,105431.0,110500.0,49409.0,720,0,2548,1313,0,0
56,32016,4.0,1,85.869186401,330320.0,62400,5,0,0,296114.0,82580.0,140693.0,4000,210,10550,18394,8600,2800
56,32017,3.0,1,85.869186401,206290.0,186100,4,0,0,202990.0,68763.335938,117625.0,2840,1240,3832,3900,350,4100
56,32018,2.0,1,85.869186401,103430.0,90400,2,0,0,93269.0,51715.0,49631.0,1350,4510,3016,2158,0,0
56,32019,3.0,1,85.869186401,115790.0,25000,1,0,66000,124406.0,38596.667969,63530.0,260,560,11180,7800,0,0
56,32020,4.5,1,85.869186401,172740.0,136500,1,0,12900,157288.0,38386.667969,89052.0,1750,168,12480,1508,500,1250
56,32021,3.0,1,85.869186401,217164.0,0,4,0,0,213946.0,72388.0,131890.0,1140,120,8084,4160,1000,3000
56,32022,2.0,1,85.869186401,236844.0,150044,7,0,0,225663.0,118422.0,86655.0,950,60,21440,6900,0,0
56,32023,3.0,1,70.052108765,132700.0,0,2,0,26000,129151.0,44233.332031,69304.0,0,1960,5560,258,0,0
56,32024,3.0,1,70.052108765,236150.0,0,5,0,200000,230367.0,78716.664063,90096.0,740,16160,7800,10400,4680,0
56,32025,4.0,1,70.052108765,541712.0,392320,8,0,0,380847.0,135428.0,188059.0,790,5656,25800,20600,0,0
56,32026,1.0,1,70.052108765,163500.0,157000,8,0,0,132469.0,163500.0,62348.0,1190,140,7032,5460,0,0
56,32027,4.5,1,70.052108765,190580.0,174940,2,0,0,187224.0,42351.109375,95003.0,1685,340,17340,5200,170,200
56,32028,4.0,1,70.052108765,198280.0,158000,2,0,5000,204663.0,49570.0,104321.0,1480,220,11090,3900,650,1620
56,32029,6.5,1,70.052108765,687987.0,553648,6,0,0,459983.0,105844.15625,224749.0,2120,14445,19219,19500,350,200
56,32030,5.0,1,70.052108765,137080.0,105000,1,0,20000,142798.0,27416.0,95216.0,440,691,5902,3250,100,200
56,32031,1.0,1,70.052108765,97800.0,88500,6,0,0,88870.0,97800.0,56445.0,680,1500,5720,1080,520,0
56,32032,4.0,1,70.052108765,140225.0,95040,1,0,28000,137708.0,35056.25,88891.0,1000,1272,6344,3315,630,3500
56,32033,4.0,1,70.052108765,178340.0,163190,2,0,9500,189865.0,44585.0,91508.0,760,900,3943,7800,800,100
56,32034,6.5,1,70.052108765,444405.0,214550,4,110000,0,381652.0,68370.0,202676.0,3000,32880,10040,10400,508,7740
56,32035,4.0,1,70.052108765,231945.0,202360,3,0,0,235477.0,57986.25,111765.0,2505,948,19910,12194,155,120
56,32036,6.0,1,70.052108765,470440.0,452000,5,0,3000,401696.0,78406.664063,187794.0,6630,4200,31676,10472,1025,29250
56,32037,6.5,1,70.052108765,189180.0,147300,1,0,7700,191002.0,29104.615234,122698.0,930,310,10764,1230,650,240
56,32038,4.0,2,57.55556488,201820.0,144000,2,0,9900,185275.25,50455.0,109933.25,5120,1416,7516,572,0,0
56,32039,4.0,2,57.55556488,272249.0,208700,4,0,44200,237045.45,68062.25,160685.45,8550,1990,6170,936,418,100
56,32040,4.0,2,57.55556488,209446.8,120000,2,0,16200,189061.25,52361.699219,127144.25,1930,4570,9580,780,270,100
56,32041,5.0,2,57.55556488,381270.0,148976,4,5000,168700,342129.85,76254.0,122847.85,22270,12414,26560,12692,1103,40500
56,32042,9.0,2,57.55556488,563978.0,156600,3,141000,110400,552266.4,62664.222656,226480.4,6375,103248,3020,1170,1392,2700
56,32043,4.5,2,57.55556488,327375.2,65520,4,186500,20000,331495.65,72750.046875,113440.65,4170,14965,9336,15394,0,0
56,32044,3.0,2,57.55556488,330550.0,0,7,280000,13000,320759.7,110183.335938,143719.7,5199,14070,8800,10260,1352,64000
56,32045,7.0,2,57.55556488,318711.0,103200,2,0,61800,292068.5,45530.144531,132285.5,9259,3944,6128,1352,600,7550
56,32046,4.0,2,57.55556488,172646.0,135000,2,0,10700,169023.4,43161.5,111574.4,1640,1820,3200,572,250,0
56,32047,1.0,2,70.636428833,42957.0,0,2,0,28200,41807.9,42957.0,22145.9,120,1196,832,0,0,0
56,32048,1.0,2,70.636428833,105650.0,67200,6,0,4700,101349.0,105650.0,68218.0,3950,350,1495,900,0,0
56,32049,6.5,2,70.636428833,213104.0,152100,1,0,25200,209147.1,32785.230469,132105.1,7730,4708,3120,1872,1098,100
56,32050,6.0,2,70.636428833,699617.0,0,7,0,0,564728.5,116602.835938,256623.5,23606,55320,10998,7300,1762,57500
56,32051,2.0,2,70.636428833,121118.0,18700,3,27000,29700,115841.3,60559.0,43723.3,1490,1519,1200,1080,0,0
56,32052,2.0,2,70.636428833,164507.0,0,5,0,16200,163274.7,82253.5,121961.7,2970,1600,3848,1600,0,0
56,32053,1.0,2,70.636428833,64274.0,29000,4,0,13200,59845.0,64274.0,30262.0,919,0,520,1960,0,0
56,32054,2.5,2,70.636428833,138724.0,120000,3,0,5000,120172.35,55489.601562,82471.35,1350,1587,2080,750,963,100
56,32055,4.0,2,70.636428833,358063.0,309696,5,0,9000,313125.05,89515.75,172639.05,8753,34986,6200,2640,900,0
56,32056,5.0,2,70.636428833,401469.0,379896,5,0,0,372172.8,80293.796875,262609.8,12194,3222,6240,2964,1661,12000
56,32057,5.0,1,78.728302002,301140.0,273460,3,0,0,274425.0,60228.0,138204.0,5390,1530,13000,5200,475,1800
56,32058,3.0,1,78.728302002,305624.0,154724,6,0,0,281046.0,101874.664063,121253.0,2400,1200,13000,10936,3700,16600
56,32059,5.5,1,78.728302002,292934.0,224274,2,0,32700,264728.0,53260.726562,155087.0,3650,6186,8000,10400,680,1800
56,32060,5.0,1,78.728302002,188150.0,147480,1,0,10700,187130.0,37630.0,92813.0,2620,1780,13520,5330,650,400
56,32061,2.0,1,78.728302002,189184.0,66924,6,0,12000,185033.0,94592.0,90271.0,5200,160,13520,3900,50,0
56,32062,3.5,1,78.728302002,471700.0,308000,8,0,1000,442304.0,134771.421875,184346.0,13220,9230,44940,20244,500,0
56,32063,8.0,1,78.728302002,224440.0,148800,1,0,4700,196054.5,28055.0,138403.5,920,350,10580,5070,450,600
56,32064,6.0,1,78.728302002,151610.0,7500,1,0,4700,148103.0,25268.333984,100147.0,2450,1420,960,1690,300,400
56,32065,8.0,1,78.728302002,209720.0,93400,1,0,13000,206878.0,26215.0,133279.0,2390,100,20520,3926,800,1000
56,32066,4.0,1,78.728302002,711924.0,473924,9,108000,5000,764705.0,177981.0,205191.0,5950,122648,25540,14694,1680,0
56,32067,2.0,1,78.728302002,83860.0,45600,2,0,18700,83266.0,41930.0,41288.0,1350,1300,1440,663,0,0
56,32068,5.5,1,78.728302002,206510.0,151400,1,18000,4700,204555.5,37547.273437,120177.5,500,100,11440,4720,450,600
56,32069,5.5,1,81.941673279,335060.0,234800,3,35000,0,327066.0,60920.0,159185.0,11970,4705,14300,22442,1900,300
56,32070,3.5,1,81.941673279,235326.0,70976,4,0,0,230380.0,67236.0,111473.0,2655,3616,16848,12274,150,0
56,32071,6.0,1,81.941673279,176230.0,39000,1,0,11200,174011.0,29371.666016,113519.0,3300,2520,2560,3700,650,800
56,32072,5.0,1,81.941673279,177700.0,6600,1,0,10000,174733.0,35540.0,106651.0,1970,150,6240,2600,450,600
56,32073,6.0,1,81.941673279,272116.0,39600,2,0,0,258388.0,45352.667969,130580.0,2470,4340,2860,8700,0,0
56,32074,6.0,1,81.941673279,349744.0,221104,3,0,14100,308316.0,58290.667969,122880.0,4180,2020,2800,5720,500,4100
56,32075,5.0,1,81.941673279,192250.0,28080,1,0,17000,189916.5,38450.0,115292.5,1900,480,3040,3340,450,600
56,32076,4.5,1,81.941673279,256350.0,39200,3,0,0,245648.0,56966.667969,144941.0,2660,1540,1760,8220,1240,0
56,32077,3.0,1,81.941673279,178580.0,29600,3,0,7700,173732.0,59526.667969,104763.0,1540,150,1200,2015,300,0
56,32078,1.5,1,81.941673279,232100.0,201600,8,0,0,227739.0,154733.328125,88758.0,8010,1900,7280,6370,3200,0
56,32079,4.0,1,81.941673279,261600.0,241100,4,0,0,229458.0,65400.0,118036.0,6937,3610,13520,3172,1100,300
56,32080,2.0,1,81.941673279,148330.0,0,4,0,3000,137266.0,74165.0,69239.0,1890,1950,2170,3965,50,0
56,32081,3.0,1,81.941673279,322000.0,0,6,0,55000,306183.0,107333.335938,82465.0,8050,5290,17500,13721,4500,0
56,32082,5.0,1,85.637130737,328030.0,225750,4,0,0,296821.0,65606.0,113549.0,1650,1059,10760,14800,690,6240
56,32083,3.0,1,85.637130737,530000.0,446000,9,0,0,330401.0,176666.671875,117192.0,5265,1410,62920,13130,400,0
56,32084,4.0,1,85.637130737,363520.0,155620,6,0,0,199262.0,90880.0,98460.0,2200,843,11680,7964,1590,1560
56,32085,6.0,1,85.637130737,322000.0,310000,3,0,0,252473.5,53666.667969,147400.5,1500,798,18850,3082,660,7800
56,32086,4.5,1,82.504058838,322400.0,322400,4,0,0,310959.0,71644.445313,180802.0,5300,7060,17784,7000,1060,0
56,32087,6.0,1,82.504058838,323040.0,208800,3,0,0,321726.0,53840.0,193382.0,7055,7680,14410,9100,2480,0
56,32088,5.5,1,82.504058838,186400.0,0,1,26000,0,187240.0,33890.910156,137679.0,1200,2004,6890,2600,390,0
56,32089,7.0,1,82.504058838,265953.0,240648,1,0,0,243288.0,37993.285156,139324.0,2250,4160,13520,7800,720,0
56,32090,8.0,1,82.504058838,278065.0,158800,1,0,0,270969.0,34758.125,160822.0,2900,4326,6240,4400,700,0
56,32091,4.0,1,82.504058838,179376.0,0,2,0,0,173630.0,44844.0,97350.0,3100,3740,7900,2400,1850,0
56,32092,6.0,1,82.504058838,404058.0,0,4,5000,67000,394588.0,67343.0,175432.0,1610,5870,11200,4890,1340,0
56,32093,5.5,1,82.504058838,232605.0,192000,2,17000,17200,223723.0,42291.816406,126417.0,1650,2460,10920,2400,620,0
56,32094,4.0,1,82.504058838,223700.0,0,3,93500,0,199437.0,55925.0,105198.0,1920,3210,14820,2400,1100,0
56,32095,10.5,1,82.504058838,404125.0,237600,1,0,0,397320.0,38488.09375,244707.0,8610,5100,7345,4400,6050,0
56,32096,2.0,1,82.504058838,240400.0,117000,7,0,0,216479.0,120200.0,110156.0,1560,5880,6240,3900,3220,0
56,32097,6.0,1,82.504058838,240357.0,136000,1,0,0,234152.0,40059.5,132691.0,1600,3650,9880,1600,1200,0
56,32098,6.0,1,82.504058838,343102.0,305832,3,0,0,333400.0,57183.667969,207782.0,4725,2460,5200,1800,2070,0
56,32099,4.0,1,82.504058838,240210.0,202600,3,0,0,235261.0,60052.5,134302.0,3420,4560,8320,2200,1020,0
56,32100,5.5,1,82.504058838,392470.0,373000,4,0,0,368496.0,71358.179688,199835.0,2625,3560,24648,5400,1775,0
56,32101,10.0,1,75.889846802,464517.0,416200,2,0,0,425141.0,46451.699219,236101.0,5800,6272,17940,5200,6850,0
56,32102,4.0,1,75.889846802,219386.0,125000,3,0,6000,215688.0,54846.5,95717.0,1900,5080,11648,6000,950,2600
56,32103,1.0,1,75.889846802,152000.0,150600,8,0,0,146544.0,152000.0,75843.0,3450,4129,7280,3150,3000,0
56,32104,4.0,1,75.889846802,275425.0,158450,4,76000,0,268133.0,68856.25,122075.0,1700,4380,12480,2400,2000,0
56,32105,3.0,1,75.889846802,213625.0,43000,4,0,1500,213013.0,71208.335938,100649.0,1900,3504,8060,3800,2350,0
56,32106,2.0,1,75.889846802,150054.0,149704,4,0,0,144517.0,75027.0,79983.0,5650,1430,7280,2500,1900,0
56,32107,6.0,1,75.889846802,434866.0,206900,4,0,0,394110.0,72477.664063,218496.0,12650,5760,16200,5600,1660,0
56,32108,2.5,1,75.889846802,284875.0,284200,7,0,0,280101.0,113950.0,83768.0,1200,2385,43264,13900,1700,0
56,32109,5.0,1,75.889846802,288275.0,288200,3,0,0,296735.0,57655.0,142301.0,2650,2370,16016,4400,2160,28000
56,32110,5.0,1,75.889846802,279060.0,106800,3,0,0,274333.0,55812.0,156599.0,965,3140,10920,2400,1300,0
56,32111,2.0,1,75.889846802,214793.0,62400,6,0,0,205421.0,107396.5,68382.0,1600,2517,13520,3000,1800,0
56,32112,1.0,2,286.193328857,81895.0,0,5,0,0,61233.0,81895.0,26991.0,1400,140,10640,2025,0,0
56,32113,5.0,2,286.193328857,103240.0,20500,1,0,13750,109469.5,20648.0,86759.5,600,100,2132,559,225,100
56,32114,5.0,2,286.193328857,130790.0,116400,1,0,0,135421.5,26158.0,100356.5,550,180,4472,1560,560,1210
56,32115,4.0,2,286.193328857,153335.0,47000,1,0,0,123452.0,38333.75,89808.0,1100,260,2340,4350,620,405
56,32116,5.0,2,286.193328857,310765.0,268400,3,0,0,191098.5,62153.0,133422.5,1860,520,7950,4755,0,0
56,32117,7.0,2,286.193328857,244085.0,125900,1,0,0,210118.0,34869.285156,146654.0,3027,540,8192,8800,1008,1595
56,32118,4.0,2,286.193328857,112170.0,0,1,0,56000,109231.0,28042.5,74180.0,100,1355,3120,2340,730,1900
56,32119,4.0,2,286.193328857,192080.0,181100,2,0,0,149432.5,48020.0,97157.5,670,335,12220,3310,136,520
56,32120,5.5,2,286.193328857,212968.0,25800,1,0,0,160938.0,38721.453125,104894.0,3928,350,5200,8250,726,4560
56,32121,7.0,2,286.193328857,209170.0,192400,1,0,0,167167.0,29881.427734,123779.0,225,178,5200,3900,300,1122
56,32122,7.0,2,286.193328857,230770.0,125000,1,0,0,225369.5,32967.144531,133893.5,5925,1080,10050,3042,1440,0
56,32123,6.0,2,286.193328857,174110.0,157250,1,0,3000,173608.0,29018.333984,121298.0,4425,0,4800,1560,420,0
56,32124,5.0,2,286.193328857,336270.0,0,4,0,26800,181031.5,67254.0,93091.5,3540,0,4000,3120,1440,300
56,32125,6.0,2,286.193328857,175400.0,25500,1,0,19500,173402.5,29233.333984,93667.5,3550,1440,7624,2080,548,450
56,32126,1.0,2,286.193328857,52094.0,0,2,0,36000,43693.0,52094.0,20090.0,550,1080,0,0,0,0
56,32127,5.0,2,286.193328857,228100.0,180200,2,0,25500,206573.0,45620.0,92634.0,4674,900,2400,2380,420,1350
56,32128,4.5,2,286.193328857,179250.0,106000,1,0,10200,149812.0,39833.332031,87482.0,2400,160,3800,6240,360,150
56,32129,4.0,2,286.193328857,151300.0,87000,1,0,6000,140442.0,37825.0,82944.0,1475,970,2400,5350,0,0
56,32130,7.0,2,286.193328857,229840.0,212600,1,0,0,200504.0,32834.285156,139259.0,6897,0,1800,3880,390,450
56,32131,6.0,2,286.193328857,214878.0,143400,1,0,24500,191241.0,35813.0,129562.0,1400,120,1400,1560,600,450
56,32132,2.0,2,286.193328857,148400.0,0,4,0,39000,151387.0,74200.0,56856.0,2725,3780,3800,4160,0,0
56,32133,5.0,2,286.193328857,152700.0,108000,1,0,0,149021.0,30540.0,92188.0,3200,0,3800,5600,390,400
56,32134,6.0,2,286.193328857,135562.0,0,1,0,16350,134715.0,22593.666016,91972.0,1150,0,1400,1560,360,480
56,32135,4.0,2,286.193328857,80500.0,0,1,0,69900,90868.0,20125.0,43515.0,1000,0,1800,1560,0,0
56,32136,4.0,2,286.193328857,117400.0,80500,1,0,3000,116726.0,29350.0,69263.0,1840,0,2400,1560,400,300
56,32137,3.5,2,394.506469727,129180.0,26300,1,0,60100,120544.0,36908.570312,69552.0,1427,0,13150,2400,220,5400
56,32138,7.0,2,394.506469727,109186.0,9000,1,0,6000,110039.0,15598.0,71857.0,1800,550,2830,756,250,0
56,32139,3.0,2,394.506469727,240652.0,122000,5,0,0,242909.0,80217.335938,101081.0,2200,12920,15820,10660,3640,0
56,32140,6.5,2,394.506469727,257785.0,6000,1,0,0,242932.0,39659.230469,129525.0,2340,0,11710,4300,365,0
56,32141,1.5,2,394.506469727,159450.0,143200,6,0,0,159674.0,106300.0,64875.0,9180,0,7260,4818,520,0
56,32142,4.0,2,394.506469727,205170.0,145200,2,0,21300,190493.0,51292.5,109090.0,2090,1560,9650,2340,2850,240
56,32143,8.0,2,394.506469727,285945.0,270640,1,0,0,243199.0,35743.125,159965.0,2565,0,4960,4256,250,0
56,32144,4.5,2,394.506469727,195300.0,167000,2,0,15000,175959.0,43400.0,116143.0,2700,0,4240,6050,150,0
56,32145,4.5,2,394.506469727,169620.0,153800,1,0,0,167908.0,37693.332031,97691.0,1300,150,19470,750,150,0
56,32146,4.0,2,394.506469727,184524.0,165054,2,0,10000,147694.0,46131.0,82749.0,2100,65,7472,1380,20,0
56,32147,2.5,2,394.506469727,102665.0,35200,1,0,51800,102618.0,41066.0,50609.0,790,500,5850,1280,390,0
56,32148,6.0,2,394.506469727,349715.0,313000,3,0,0,339433.0,58285.832031,171571.0,4380,45,23900,13814,250,0
56,32149,7.0,2,394.506469727,183100.0,160800,1,0,7000,185204.0,26157.142578,116216.0,1420,0,14200,4260,150,0
56,32150,10.5,2,394.506469727,279752.0,206692,1,0,18450,294462.0,26643.046875,173579.0,1149,50,14520,886,530,21150
56,32151,8.5,2,394.506469727,127990.0,11400,1,0,60300,133881.0,15057.647461,75297.0,2400,0,1760,990,375,1400
56,32152,5.0,2,394.506469727,602099.0,567000,7,0,0,420223.0,120419.796875,155917.0,3500,30000,28276,29256,250,0
56,32153,4.0,2,382.484375,121120.0,107600,1,0,0,118053.0,30280.0,59675.0,1200,380,1350,4620,235,500
56,32154,5.5,2,382.484375,368605.0,0,4,0,0,283888.0,67019.09375,165977.0,5200,4491,12400,17670,290,500
56,32155,3.5,2,382.484375,145000.0,36500,1,0,15000,132760.0,41428.570312,78288.0,999,3060,4175,4158,185,500
56,32156,5.0,2,382.484375,170435.0,26000,1,0,16600,157386.0,34087.0,94109.0,2049,1110,9890,6909,975,2400
56,32157,5.0,2,382.484375,233010.0,221000,2,0,0,202676.0,46602.0,106524.0,9700,1702,15950,6800,530,750
56,32158,3.5,2,382.484375,133200.0,0,1,0,96000,129012.0,38057.144531,61781.0,780,1895,4290,4200,956,650
56,32159,3.0,2,382.484375,123115.0,51200,1,0,63000,116449.0,41038.332031,69004.0,1186,1180,8840,3600,1150,1000
56,32160,7.5,2,382.484375,495690.0,430000,4,0,0,310762.0,66092.0,130653.0,6598,7206,24990,15814,440,845
56,32161,1.5,2,382.484375,144000.0,130000,6,0,0,120616.0,96000.0,61238.0,2955,2980,13500,5400,0,0
56,32162,2.0,2,382.484375,180420.0,180400,5,0,0,150053.0,90210.0,76668.0,3090,1720,12700,5400,0,0
56,32163,5.5,2,382.484375,157260.0,0,1,0,79000,152349.0,28592.726563,94763.0,1280,530,7040,4800,520,700
56,32164,6.0,2,382.484375,177610.0,141960,1,0,0,179536.0,29601.666016,106483.0,1650,1991,7300,3300,400,400
56,32165,4.0,2,382.484375,156210.0,145000,1,0,0,137641.0,39052.5,80369.0,2600,880,10250,5960,880,500
56,32166,3.0,2,382.484375,124400.0,0,1,15000,6000,120347.0,41466.667969,59132.0,1099,12067,4160,3900,525,5200
56,32167,1.0,2,382.484375,94220.0,83600,6,0,0,85958.0,94220.0,51535.0,450,1220,5200,1300,0,0
56,32168,2.0,2,382.484375,154000.0,0,5,15000,3000,135191.0,77000.0,47087.0,1450,6067,3980,12820,0,0
56,32169,5.0,2,382.484375,283400.0,68400,3,0,0,281865.0,56680.0,118179.0,450,2534,6500,11800,780,50000
56,32170,2.0,2,382.484375,115000.0,0,3,0,0,111812.0,57500.0,59674.0,2499,5052,6600,5010,785,500
56,32171,1.0,2,382.484375,145800.0,126400,8,10000,0,133060.0,145800.0,56817.0,750,2448,19300,3500,0,0
56,32172,5.0,2,781.213378906,151840.0,108200,1,31000,0,145564.0,30368.0,89992.0,2000,479,9900,1690,400,200
56,32173,4.0,2,781.213378906,159540.0,40000,1,0,3900,146812.0,39885.0,81392.0,2310,562,9990,2970,850,200
56,32174,4.5,2,781.213378906,134756.0,13000,1,0,9000,129724.0,29945.777344,83898.0,990,4300,6240,2600,0,0
56,32175,3.0,2,781.213378906,75940.0,0,1,0,45000,74208.5,25313.333984,43422.5,840,6280,3150,0,0,0
56,32176,1.0,2,781.213378906,105990.0,86500,6,0,6000,97509.0,105990.0,57411.0,1850,105,7620,2200,0,0
56,32177,4.5,2,781.213378906,124032.0,0,1,0,18000,121527.0,27562.666016,85976.0,2600,530,3220,2618,150,500
56,32178,5.0,1,398.909423828,268990.0,213800,3,18000,0,242140.0,53798.0,138794.0,2020,4844,7124,4978,934,600
56,32179,4.0,1,398.909423828,200500.0,157000,2,0,7000,193956.0,50125.0,111619.0,4390,2026,7384,5616,1130,300
56,32180,1.0,1,398.909423828,128500.0,0,7,0,5000,117001.0,128500.0,34867.0,1550,2214,5020,3978,780,0
56,32181,6.0,1,398.909423828,249698.0,159528,1,0,8500,219616.0,41616.332031,137366.0,1950,1456,4992,4350,4840,300
56,32182,4.0,1,398.909423828,254870.0,254500,3,0,0,220694.0,63717.5,128753.0,2010,4088,11640,4400,1440,600
56,32183,5.0,1,398.909423828,1174200.0,1010000,9,0,0,646488.0,234840.0,282420.0,16200,23458,10764,27886,14040,0
56,32184,3.5,1,398.909423828,179485.0,113800,2,0,5000,165901.0,51281.429687,71162.0,2100,3276,6344,5616,1980,0
56,32185,8.0,1,398.909423828,268284.0,176424,1,0,1000,267491.0,33535.5,172651.0,1770,2624,15522,4560,3340,600
56,32186,5.5,1,398.909423828,214774.0,169624,1,0,9000,211232.5,39049.816406,131359.5,2450,2196,4992,1978,1250,300
56,32187,7.5,2,305.692230225,268437.0,172500,1,0,13600,244023.0,35791.601562,164351.0,1100,0,18600,5200,550,250
56,32188,4.0,2,305.692230225,421075.0,206000,6,0,135200,343427.0,105268.75,215284.0,4255,11905,22318,10200,270,150
56,32189,3.0,2,305.692230225,716420.0,676440,10,0,0,685196.0,238806.671875,217267.0,31744,7580,22429,19734,5860,0
56,32190,2.0,2,305.692230225,287370.0,256700,8,0,0,274235.0,143685.0,123247.0,9048,6240,19934,8900,0,0
56,32191,2.0,2,305.692230225,118275.0,58500,3,0,27600,115264.0,59137.5,65003.0,1690,60,1958,0,2340,0
56,32192,2.0,2,305.692230225,239355.0,0,7,0,6500,167357.0,119677.5,86217.0,3500,60,3800,1960,0,0
56,32193,2.0,2,305.692230225,224390.0,0,7,0,6000,188469.0,112195.0,104423.0,5045,40,13516,4287,4296,200
56,32194,6.0,2,305.692230225,295030.0,249400,2,0,17100,285861.0,49171.667969,182635.0,6930,2525,21450,3160,1600,200
56,32195,2.0,2,305.692230225,248230.0,212310,7,0,0,229228.0,124115.0,143547.0,2662,6250,8100,4490,0,0
56,32196,7.0,2,305.692230225,264794.0,185700,1,0,0,263382.0,37827.714844,185958.0,2645,60,7000,2888,972,600
56,32197,3.0,2,305.692230225,350290.0,0,7,0,0,325674.5,116763.335938,132537.5,5250,1410,9620,5468,4910,70
56,32198,1.0,2,305.692230225,402200.0,217550,10,0,166500,341302.0,402200.0,90115.0,700,155000,9050,2129,0,0
56,32199,4.0,2,268.840423584,240710.0,125380,3,0,0,191875.7,60177.5,105566.7,1860,2026,20154,4316,2340,450
56,32200,8.5,2,268.840423584,379500.0,199970,2,0,21500,284505.0,44647.058594,190943.0,3060,1810,2704,3960,3150,1800
56,32201,2.0,2,268.840423584,182450.0,0,6,0,12000,154487.0,91225.0,58812.0,1000,3558,21500,2760,500,0
56,32202,4.0,2,268.840423584,215978.0,126000,3,0,5000,197925.0,53994.5,101595.0,1600,5352,16664,2396,2250,300
56,32203,3.0,2,268.840423584,176108.0,171108,3,0,5000,169207.0,58702.667969,81462.0,1220,2502,4420,3060,1640,300
56,32204,3.5,2,268.840423584,531000.0,155000,8,180000,0,303936.0,151714.28125,117611.0,3480,4790,18952,20388,2130,10000
56,32205,1.5,2,268.840423584,148059.0,77909,6,0,10000,123601.0,98706.0,49047.0,1690,2282,8110,2760,500,0
56,32206,7.5,2,268.840423584,304390.0,17200,1,65000,6500,270418.0,40585.332031,160978.0,3440,4494,23424,8996,4600,750
